date,location,new_cases,new_deaths,total_cases,total_deaths,hosp_patients,weekly_hosp_admissions,icu_patients,population,new_cases_smoothed,new_deaths_smoothed
2020-01-01,United States,0.0,0.0,0.0,0.0,,,,341534041.0,,
2020-01-02,United States,0.0,0.0,0.0,0.0,,,,341534041.0,,
2020-01-03,United States,0.0,0.0,0.0,0.0,,,,341534041.0,,
2020-01-04,United States,0.0,0.0,0.0,0.0,,,,341534041.0,,
2020-01-05,United States,0.0,0.0,0.0,0.0,,,,341534041.0,,
2020-01-06,United States,0.0,0.0,0.0,0.0,,,,341534041.0,,
2020-01-07,United States,0.0,0.0,0.0,0.0,,,,341534041.0,,
2020-01-08,United States,0.0,0.0,0.0,0.0,,,,341534041.0,,
2020-01-09,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-10,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-11,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-12,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-13,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-14,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-15,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-16,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-17,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-18,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-19,United States,0.0,0.0,0.0,0.0,,,,341534041.0,0.0,0.0
2020-01-20,United States,1.0,0.0,1.0,0.0,,,,341534041.0,0.14285715,0.0
2020-01-21,United States,0.0,0.0,1.0,0.0,,,,341534041.0,0.14285715,0.0
2020-01-22,United States,0.0,0.0,1.0,0.0,,,,341534041.0,0.14285715,0.0
2020-01-23,United States,0.0,0.0,1.0,0.0,,,,341534041.0,0.14285715,0.0
2020-01-24,United States,0.0,0.0,1.0,0.0,,,,341534041.0,0.14285715,0.0
2020-01-25,United States,5.0,0.0,6.0,0.0,,,,341534041.0,0.85714287,0.0
2020-01-26,United States,1.0,0.0,7.0,0.0,,,,341534041.0,1.0,0.0
2020-01-27,United States,0.0,0.0,7.0,0.0,,,,341534041.0,0.85714287,0.0
2020-01-28,United States,1.0,0.0,8.0,0.0,,,,341534041.0,1.0,0.0
2020-01-29,United States,0.0,0.0,8.0,0.0,,,,341534041.0,1.0,0.0
2020-01-30,United States,0.0,0.0,8.0,0.0,,,,341534041.0,1.0,0.0
2020-01-31,United States,0.0,0.0,8.0,0.0,,,,341534041.0,1.0,0.0
2020-02-01,United States,0.0,0.0,8.0,0.0,,,,341534041.0,0.2857143,0.0
2020-02-02,United States,1.0,0.0,9.0,0.0,,,,341534041.0,0.2857143,0.0
2020-02-03,United States,1.0,0.0,10.0,0.0,,,,341534041.0,0.42857143,0.0
2020-02-04,United States,3.0,0.0,13.0,0.0,,,,341534041.0,0.71428573,0.0
2020-02-05,United States,4.0,0.0,17.0,0.0,,,,341534041.0,1.2857143,0.0
2020-02-06,United States,2.0,0.0,19.0,0.0,,,,341534041.0,1.5714285,0.0
2020-02-07,United States,0.0,0.0,19.0,0.0,,,,341534041.0,1.5714285,0.0
2020-02-08,United States,0.0,0.0,19.0,0.0,,,,341534041.0,1.5714285,0.0
2020-02-09,United States,1.0,0.0,20.0,0.0,,,,341534041.0,1.5714285,0.0
2020-02-10,United States,0.0,0.0,20.0,0.0,,,,341534041.0,1.4285715,0.0
2020-02-11,United States,0.0,0.0,20.0,0.0,,,,341534041.0,1.0,0.0
2020-02-12,United States,0.0,0.0,20.0,0.0,,,,341534041.0,0.42857143,0.0
2020-02-13,United States,0.0,0.0,20.0,0.0,,,,341534041.0,0.14285715,0.0
2020-02-14,United States,2.0,0.0,22.0,0.0,,,,341534041.0,0.42857143,0.0
2020-02-15,United States,1.0,0.0,23.0,0.0,,,,341534041.0,0.5714286,0.0
2020-02-16,United States,1.0,0.0,24.0,0.0,,,,341534041.0,0.5714286,0.0
2020-02-17,United States,0.0,0.0,24.0,0.0,,,,341534041.0,0.5714286,0.0
2020-02-18,United States,0.0,0.0,24.0,0.0,,,,341534041.0,0.5714286,0.0
2020-02-19,United States,2.0,0.0,26.0,0.0,,,,341534041.0,0.85714287,0.0
2020-02-20,United States,5.0,0.0,31.0,0.0,,,,341534041.0,1.5714285,0.0
2020-02-21,United States,3.0,0.0,34.0,0.0,,,,341534041.0,1.7142857,0.0
2020-02-22,United States,1.0,0.0,35.0,0.0,,,,341534041.0,1.7142857,0.0
2020-02-23,United States,5.0,0.0,40.0,0.0,,,,341534041.0,2.2857144,0.0
2020-02-24,United States,8.0,0.0,48.0,0.0,,,,341534041.0,3.4285715,0.0
2020-02-25,United States,0.0,0.0,48.0,0.0,,,,341534041.0,3.4285715,0.0
2020-02-26,United States,4.0,0.0,52.0,0.0,,,,341534041.0,3.7142856,0.0
2020-02-27,United States,4.0,0.0,56.0,0.0,,,,341534041.0,3.5714285,0.0
2020-02-28,United States,8.0,0.0,64.0,0.0,,,,341534041.0,4.285714,0.0
2020-02-29,United States,5.0,1.0,69.0,1.0,,,,341534041.0,4.857143,0.14285715
2020-03-01,United States,4.0,0.0,73.0,1.0,,,,341534041.0,4.714286,0.14285715
2020-03-02,United States,9.0,1.0,82.0,2.0,,,,341534041.0,4.857143,0.2857143
2020-03-03,United States,18.0,0.0,100.0,2.0,,,,341534041.0,7.428571,0.2857143
2020-03-04,United States,35.0,6.0,135.0,8.0,,,,341534041.0,11.857142,1.1428572
2020-03-05,United States,51.0,3.0,186.0,11.0,,,,341534041.0,18.571428,1.5714285
2020-03-06,United States,70.0,2.0,256.0,13.0,,,,341534041.0,27.428572,1.8571428
2020-03-07,United States,78.0,3.0,334.0,16.0,,,,341534041.0,37.857143,2.142857
2020-03-08,United States,130.0,3.0,464.0,19.0,,,,341534041.0,55.857143,2.5714285
2020-03-09,United States,146.0,5.0,610.0,24.0,,,,341534041.0,75.42857,3.142857
2020-03-10,United States,212.0,4.0,822.0,28.0,,,,341534041.0,103.14286,3.7142856
2020-03-11,United States,390.0,4.0,1212.0,32.0,,,,341534041.0,153.85715,3.4285715
2020-03-12,United States,497.0,7.0,1709.0,39.0,,,,341534041.0,217.57143,4.0
2020-03-13,United States,525.0,12.0,2234.0,51.0,,,,341534041.0,282.57144,5.428571
2020-03-14,United States,727.0,7.0,2961.0,58.0,,,,341534041.0,375.2857,6.0
2020-03-15,United States,968.0,11.0,3929.0,69.0,,,,341534041.0,495.0,7.142857
2020-03-16,United States,1219.0,13.0,5148.0,82.0,,,,341534041.0,648.2857,8.285714
2020-03-17,United States,2135.0,18.0,7283.0,100.0,,,,341534041.0,923.0,10.285714
2020-03-18,United States,2369.0,21.0,9652.0,121.0,,,,341534041.0,1205.7142,12.714286
2020-03-19,United States,3229.0,28.0,12881.0,149.0,,,,341534041.0,1596.0,15.714286
2020-03-20,United States,4862.0,64.0,17743.0,213.0,,,,341534041.0,2215.5715,23.142857
2020-03-21,United States,6113.0,69.0,23856.0,282.0,,,,341534041.0,2985.0,32.0
2020-03-22,United States,7559.0,92.0,31415.0,374.0,,,,341534041.0,3926.5715,43.57143
2020-03-23,United States,9110.0,112.0,40525.0,486.0,,,,341534041.0,5053.857,57.714287
2020-03-24,United States,10765.0,118.0,51290.0,604.0,,,,341534041.0,6286.7144,72.0
2020-03-25,United States,10754.0,164.0,62044.0,768.0,,,,341534041.0,7484.5713,92.42857
2020-03-26,United States,11332.0,209.0,73376.0,977.0,,,,341534041.0,8642.143,118.28571
2020-03-27,United States,14115.0,301.0,87491.0,1278.0,,,,341534041.0,9964.0,152.14285
2020-03-28,United States,18474.0,341.0,105965.0,1619.0,,,,341534041.0,11729.857,191.0
2020-03-29,United States,20344.0,487.0,126309.0,2106.0,,,,341534041.0,13556.286,247.42857
2020-03-30,United States,20673.0,556.0,146982.0,2662.0,,,,341534041.0,15208.143,310.85715
2020-03-31,United States,26161.0,665.0,173143.0,3327.0,,,,341534041.0,17407.572,389.0
2020-04-01,United States,15536.0,631.0,188679.0,3958.0,,,,341534041.0,18090.715,455.7143
2020-04-02,United States,23260.0,982.0,211939.0,4940.0,,,,341534041.0,19794.715,566.1429
2020-04-03,United States,28674.0,1121.0,240613.0,6061.0,,,,341534041.0,21874.572,683.2857
2020-04-04,United States,29790.0,1311.0,270403.0,7372.0,,,,341534041.0,23491.143,821.8571
2020-04-05,United States,32057.0,1376.0,302460.0,8748.0,,,,341534041.0,25164.428,948.8571
2020-04-06,United States,32134.0,1540.0,334594.0,10288.0,,,,341534041.0,26801.715,1089.4286
2020-04-07,United States,26984.0,1873.0,361578.0,12161.0,,,,341534041.0,26919.285,1262.0
2020-04-08,United States,28629.0,1691.0,390207.0,13852.0,,,,341534041.0,28789.715,1413.4286
2020-04-09,United States,29355.0,2093.0,419562.0,15945.0,,,,341534041.0,29660.428,1572.1428
2020-04-10,United States,34148.0,2221.0,453710.0,18166.0,,,,341534041.0,30442.428,1729.2858
2020-04-11,United States,34743.0,2230.0,488453.0,20396.0,,,,341534041.0,31150.0,1860.5714
2020-04-12,United States,33179.0,2241.0,521632.0,22637.0,,,,341534041.0,31310.285,1984.1428
2020-04-13,United States,31535.0,2192.0,553167.0,24829.0,,,,341534041.0,31224.715,2077.2856
2020-04-14,United States,27094.0,1857.0,580261.0,26686.0,,,,341534041.0,31240.428,2075.0
2020-04-15,United States,25244.0,1905.0,605505.0,28591.0,,,,341534041.0,30756.857,2105.5715
2020-04-16,United States,25259.0,2432.0,630764.0,31023.0,,,,341534041.0,30171.715,2154.0
2020-04-17,United States,25208.0,2731.0,655972.0,33754.0,,,,341534041.0,28894.572,2226.8572
2020-04-18,United States,31494.0,2445.0,687466.0,36199.0,,,,341534041.0,28430.428,2257.5715
2020-04-19,United States,30316.0,2336.0,717782.0,38535.0,,,,341534041.0,28021.428,2271.1428
2020-04-20,United States,28281.0,1848.0,746063.0,40383.0,,,,341534041.0,27556.572,2222.0
2020-04-21,United States,26070.0,1993.0,772133.0,42376.0,,,,341534041.0,27410.285,2241.4285
2020-04-22,United States,26428.0,2077.0,798561.0,44453.0,,,,341534041.0,27579.428,2266.0
2020-04-23,United States,25927.0,2673.0,824488.0,47126.0,,,,341534041.0,27674.857,2300.4285
2020-04-24,United States,30470.0,2221.0,854958.0,49347.0,,,,341534041.0,28426.572,2227.5715
2020-04-25,United States,33211.0,1984.0,888169.0,51331.0,,,,341534041.0,28671.857,2161.7144
2020-04-26,United States,34778.0,2103.0,922947.0,53434.0,,,,341534041.0,29309.285,2128.4285
2020-04-27,United States,33603.0,1892.0,956550.0,55326.0,,,,341534041.0,30069.572,2134.7144
2020-04-28,United States,26063.0,1535.0,982613.0,56861.0,,,,341534041.0,30068.572,2069.2856
2020-04-29,United States,23758.0,1489.0,1006371.0,58350.0,,,,341534041.0,29687.143,1985.2858
2020-04-30,United States,23935.0,2111.0,1030306.0,60461.0,,,,341534041.0,29402.572,1905.0
2020-05-01,United States,26774.0,2417.0,1057080.0,62878.0,,,,341534041.0,28874.572,1933.0
2020-05-02,United States,31221.0,2238.0,1088301.0,65116.0,,,,341534041.0,28590.285,1969.2858
2020-05-03,United States,33082.0,1953.0,1121383.0,67069.0,,,,341534041.0,28348.0,1947.8572
2020-05-04,United States,28292.0,1609.0,1149675.0,68678.0,,,,341534041.0,27589.285,1907.4286
2020-05-05,United States,25927.0,1412.0,1175602.0,70090.0,,,,341534041.0,27569.857,1889.8572
2020-05-06,United States,22324.0,1271.0,1197926.0,71361.0,,,,341534041.0,27365.0,1858.7142
2020-05-07,United States,22878.0,2434.0,1220804.0,73795.0,,,,341534041.0,27214.0,1904.8572
2020-05-08,United States,25440.0,2341.0,1246244.0,76136.0,,,,341534041.0,27023.428,1894.0
2020-05-09,United States,28552.0,2033.0,1274796.0,78169.0,,,,341534041.0,26642.143,1864.7142
2020-05-10,United States,28833.0,1658.0,1303629.0,79827.0,,,,341534041.0,26035.143,1822.5714
2020-05-11,United States,25917.0,1491.0,1329546.0,81318.0,,,,341534041.0,25695.857,1805.7142
2020-05-12,United States,20656.0,1073.0,1350202.0,82391.0,,,,341534041.0,24942.857,1757.2858
2020-05-13,United States,19950.0,1034.0,1370152.0,83425.0,,,,341534041.0,24603.715,1723.4286
2020-05-14,United States,23902.0,1533.0,1394054.0,84958.0,,,,341534041.0,24750.0,1594.7142
2020-05-15,United States,17336.0,1507.0,1411390.0,86465.0,,,,341534041.0,23592.285,1475.5714
2020-05-16,United States,34643.0,1943.0,1446033.0,88408.0,,,,341534041.0,24462.428,1462.7142
2020-05-17,United States,26628.0,1549.0,1472661.0,89957.0,,,,341534041.0,24147.428,1447.1428
2020-05-18,United States,26081.0,1239.0,1498742.0,91196.0,,,,341534041.0,24170.857,1411.1428
2020-05-19,United States,19917.0,927.0,1518659.0,92123.0,,,,341534041.0,24065.285,1390.2858
2020-05-20,United States,22744.0,946.0,1541403.0,93069.0,,,,341534041.0,24464.428,1377.7142
2020-05-21,United States,21923.0,1179.0,1563326.0,94248.0,,,,341534041.0,24181.715,1327.1428
2020-05-22,United States,23506.0,1374.0,1586832.0,95622.0,,,,341534041.0,25063.143,1308.1428
2020-05-23,United States,26191.0,1083.0,1613023.0,96705.0,,,,341534041.0,23855.715,1185.2858
2020-05-24,United States,25963.0,1810.0,1638986.0,98515.0,,,,341534041.0,23760.715,1222.5714
2020-05-25,United States,21465.0,937.0,1660451.0,99452.0,,,,341534041.0,23101.285,1179.4286
2020-05-26,United States,20651.0,788.0,1681102.0,100240.0,,,,341534041.0,23206.143,1159.5714
2020-05-27,United States,19379.0,687.0,1700481.0,100927.0,,,,341534041.0,22725.428,1122.5714
2020-05-28,United States,17510.0,811.0,1717991.0,101738.0,,,,341534041.0,22095.0,1070.0
2020-05-29,United States,19508.0,1285.0,1737499.0,103023.0,,,,341534041.0,21523.857,1057.2858
2020-05-30,United States,24182.0,1251.0,1761681.0,104274.0,,,,341534041.0,21236.857,1081.2858
2020-05-31,United States,23741.0,1051.0,1785422.0,105325.0,,,,341534041.0,20919.428,972.8571
2020-06-01,United States,24127.0,906.0,1809549.0,106231.0,,,,341534041.0,21299.715,968.4286
2020-06-02,United States,21466.0,673.0,1831015.0,106904.0,,,,341534041.0,21416.143,952.0
2020-06-03,United States,17157.0,691.0,1848172.0,107595.0,,,,341534041.0,21098.715,952.5714
2020-06-04,United States,20974.0,934.0,1869146.0,108529.0,,,,341534041.0,21593.572,970.1429
2020-06-05,United States,20695.0,1022.0,1889841.0,109551.0,,,,341534041.0,21763.143,932.5714
2020-06-06,United States,20870.0,885.0,1910711.0,110436.0,,,,341534041.0,21290.0,880.2857
2020-06-07,United States,24491.0,876.0,1935202.0,111312.0,,,,341534041.0,21397.143,855.2857
2020-06-08,United States,23285.0,669.0,1958487.0,111981.0,,,,341534041.0,21276.857,821.4286
2020-06-09,United States,18455.0,593.0,1976942.0,112574.0,,,,341534041.0,20846.715,810.0
2020-06-10,United States,18151.0,776.0,1995093.0,113350.0,,,,341534041.0,20988.715,822.1429
2020-06-11,United States,18581.0,827.0,2013674.0,114177.0,,,,341534041.0,20646.857,806.8571
2020-06-12,United States,22181.0,882.0,2035855.0,115059.0,,,,341534041.0,20859.143,786.8571
2020-06-13,United States,22890.0,888.0,2058745.0,115947.0,,,,341534041.0,21147.715,787.2857
2020-06-14,United States,28333.0,735.0,2087078.0,116682.0,,,,341534041.0,21696.572,767.1429
2020-06-15,United States,26434.0,685.0,2113512.0,117367.0,,,,341534041.0,22146.428,769.4286
2020-06-16,United States,20778.0,489.0,2134290.0,117856.0,,,,341534041.0,22478.285,754.5714
2020-06-17,United States,20591.0,525.0,2154881.0,118381.0,,,,341534041.0,22826.857,718.7143
2020-06-18,United States,24777.0,674.0,2179658.0,119055.0,,,,341534041.0,23712.0,696.8571
2020-06-19,United States,25816.0,684.0,2205474.0,119739.0,,,,341534041.0,24231.285,668.5714
2020-06-20,United States,28520.0,643.0,2233994.0,120382.0,,,,341534041.0,25035.572,633.5714
2020-06-21,United States,33105.0,755.0,2267099.0,121137.0,,,,341534041.0,25717.285,636.4286
2020-06-22,United States,33467.0,576.0,2300566.0,121713.0,,,,341534041.0,26722.0,620.8571
2020-06-23,United States,27345.0,413.0,2327911.0,122126.0,,,,341534041.0,27660.143,610.0
2020-06-24,United States,28698.0,415.0,2356609.0,122541.0,,,,341534041.0,28818.285,594.2857
2020-06-25,United States,37887.0,746.0,2394496.0,123287.0,,,,341534041.0,30691.143,604.5714
2020-06-26,United States,37320.0,692.0,2431816.0,123979.0,,,,341534041.0,32334.572,605.7143
2020-06-27,United States,47021.0,2533.0,2478837.0,126512.0,,,,341534041.0,34977.57,875.7143
2020-06-28,United States,46540.0,706.0,2525377.0,127218.0,,,,341534041.0,36896.855,868.7143
2020-06-29,United States,43653.0,593.0,2569030.0,127811.0,,,,341534041.0,38352.0,871.1429
2020-06-30,United States,37583.0,439.0,2606613.0,128250.0,,,,341534041.0,39814.57,874.8571
2020-07-01,United States,38517.0,461.0,2645130.0,128711.0,,,,341534041.0,41217.285,881.4286
2020-07-02,United States,47253.0,662.0,2692383.0,129373.0,,,,341534041.0,42555.285,869.4286
2020-07-03,United States,59342.0,782.0,2751725.0,130155.0,,,,341534041.0,45701.285,882.2857
2020-07-04,United States,55452.0,704.0,2807177.0,130859.0,,,,341534041.0,46905.715,621.0
2020-07-05,United States,60366.0,810.0,2867543.0,131669.0,,,,341534041.0,48880.855,635.8571
2020-07-06,United States,48978.0,539.0,2916521.0,132208.0,,,,341534041.0,49641.57,628.1429
2020-07-07,United States,40413.0,460.0,2956934.0,132668.0,,,,341534041.0,50045.855,631.1429
2020-07-08,United States,50763.0,598.0,3007697.0,133266.0,,,,341534041.0,51795.285,650.7143
2020-07-09,United States,56754.0,928.0,3064451.0,134194.0,,,,341534041.0,53152.57,688.7143
2020-07-10,United States,64775.0,1079.0,3129226.0,135273.0,,,,341534041.0,53928.715,731.1429
2020-07-11,United States,61943.0,961.0,3191169.0,136234.0,,,,341534041.0,54856.0,767.8571
2020-07-12,United States,68579.0,964.0,3259748.0,137198.0,,,,341534041.0,56029.285,789.8571
2020-07-13,United States,68262.0,889.0,3328010.0,138087.0,,,,341534041.0,58784.145,839.8571
2020-07-14,United States,58680.0,840.0,3386690.0,138927.0,,,,341534041.0,61393.715,894.1429
2020-07-15,United States,56287.0,731.0,3442977.0,139658.0,33760.0,,9245.0,341534041.0,62182.855,913.1429
2020-07-16,United States,64516.0,914.0,3507493.0,140572.0,38539.0,,9797.0,341534041.0,63291.715,911.1429
2020-07-17,United States,72389.0,1122.0,3579882.0,141694.0,40062.0,,10700.0,341534041.0,64379.43,917.2857
2020-07-18,United States,69181.0,1089.0,3649063.0,142783.0,40376.0,,10963.0,341534041.0,65413.43,935.5714
2020-07-19,United States,76952.0,1081.0,3726015.0,143864.0,37897.0,,10267.0,341534041.0,66609.57,952.2857
2020-07-20,United States,67324.0,1005.0,3793339.0,144869.0,41140.0,,11291.0,341534041.0,66475.57,968.8571
2020-07-21,United States,60012.0,932.0,3853351.0,145801.0,42195.0,30552.0,11458.0,341534041.0,66665.86,982.0
2020-07-22,United States,58519.0,867.0,3911870.0,146668.0,46107.0,31352.0,12487.0,341534041.0,66984.71,1001.4286
2020-07-23,United States,63336.0,1193.0,3975206.0,147861.0,47834.0,31679.0,13916.0,341534041.0,66816.14,1041.2858
2020-07-24,United States,72416.0,1191.0,4047622.0,149052.0,46748.0,31870.0,13627.0,341534041.0,66820.0,1051.1428
2020-07-25,United States,73142.0,1254.0,4120764.0,150306.0,51831.0,32804.0,14402.0,341534041.0,67385.86,1074.7142
2020-07-26,United States,73152.0,1284.0,4193916.0,151590.0,43096.0,33651.0,12403.0,341534041.0,66843.0,1103.7142
2020-07-27,United States,61596.0,1148.0,4255512.0,152738.0,47165.0,34623.0,14230.0,341534041.0,66024.71,1124.1428
2020-07-28,United States,57759.0,951.0,4313271.0,153689.0,48115.0,35638.0,14578.0,341534041.0,65702.86,1126.8572
2020-07-29,United States,54007.0,936.0,4367278.0,154625.0,45617.0,36275.0,14021.0,341534041.0,65058.285,1136.7142
2020-07-30,United States,58708.0,1163.0,4425986.0,155788.0,46832.0,36799.0,14653.0,341534041.0,64397.145,1132.4286
2020-07-31,United States,64855.0,1179.0,4490841.0,156967.0,46150.0,38019.0,14603.0,341534041.0,63317.0,1130.7142
2020-08-01,United States,66141.0,1400.0,4556982.0,158367.0,50419.0,38572.0,14400.0,341534041.0,62316.855,1151.5714
2020-08-02,United States,68184.0,1369.0,4625166.0,159736.0,50238.0,38561.0,14053.0,341534041.0,61607.145,1163.7142
2020-08-03,United States,56412.0,1164.0,4681578.0,160900.0,45291.0,38041.0,14245.0,341534041.0,60866.57,1166.0
2020-08-04,United States,50849.0,922.0,4732427.0,161822.0,45134.0,37004.0,14116.0,341534041.0,59879.43,1161.8572
2020-08-05,United States,45329.0,853.0,4777756.0,162675.0,44663.0,36591.0,14059.0,341534041.0,58639.715,1150.0
2020-08-06,United States,52056.0,1072.0,4829812.0,163747.0,43891.0,36115.0,13885.0,341534041.0,57689.43,1137.0
2020-08-07,United States,55592.0,1260.0,4885404.0,165007.0,43210.0,34747.0,13769.0,341534041.0,56366.145,1148.5714
2020-08-08,United States,53165.0,1211.0,4938569.0,166218.0,41593.0,33369.0,13358.0,341534041.0,54512.43,1121.5714
2020-08-09,United States,62506.0,1317.0,5001075.0,167535.0,41484.0,33014.0,13163.0,341534041.0,53701.285,1114.1428
2020-08-10,United States,51679.0,1043.0,5052754.0,168578.0,42072.0,32638.0,13181.0,341534041.0,53025.145,1096.8572
2020-08-11,United States,46473.0,900.0,5099227.0,169478.0,41645.0,32371.0,13058.0,341534041.0,52400.0,1093.7142
2020-08-12,United States,43377.0,795.0,5142604.0,170273.0,41817.0,31983.0,12868.0,341534041.0,52121.145,1085.4286
2020-08-13,United States,58958.0,1098.0,5201562.0,171371.0,41240.0,31666.0,12677.0,341534041.0,53107.145,1089.1428
2020-08-14,United States,54392.0,1326.0,5255954.0,172697.0,39980.0,31573.0,12512.0,341534041.0,52935.715,1098.5714
2020-08-15,United States,51522.0,1195.0,5307476.0,173892.0,38699.0,31657.0,12246.0,341534041.0,52701.0,1096.2858
2020-08-16,United States,56261.0,1047.0,5363737.0,174939.0,38850.0,31681.0,11991.0,341534041.0,51808.855,1057.7142
2020-08-17,United States,51137.0,952.0,5414874.0,175891.0,39032.0,32164.0,11967.0,341534041.0,51731.43,1044.7142
2020-08-18,United States,41495.0,889.0,5456369.0,176780.0,38897.0,32112.0,11958.0,341534041.0,51020.285,1043.1428
2020-08-19,United States,41589.0,637.0,5497958.0,177417.0,38002.0,31929.0,11571.0,341534041.0,50764.855,1020.5714
2020-08-20,United States,41625.0,928.0,5539583.0,178345.0,37321.0,31756.0,11263.0,341534041.0,48288.715,996.2857
2020-08-21,United States,46574.0,1264.0,5586157.0,179609.0,35972.0,31102.0,11023.0,341534041.0,47171.855,987.4286
2020-08-22,United States,46187.0,1000.0,5632344.0,180609.0,34888.0,30882.0,10779.0,341534041.0,46409.715,959.5714
2020-08-23,United States,47181.0,1007.0,5679525.0,181616.0,34609.0,30413.0,10738.0,341534041.0,45112.57,953.8571
2020-08-24,United States,42550.0,1006.0,5722075.0,182622.0,34791.0,29605.0,10691.0,341534041.0,43885.855,961.5714
2020-08-25,United States,36210.0,836.0,5758285.0,183458.0,34479.0,29228.0,10603.0,341534041.0,43130.855,954.0
2020-08-26,United States,35716.0,584.0,5794001.0,184042.0,33624.0,29374.0,10383.0,341534041.0,42291.855,946.4286
2020-08-27,United States,40574.0,880.0,5834575.0,184922.0,33285.0,29131.0,9905.0,341534041.0,42141.715,939.5714
2020-08-28,United States,46430.0,1062.0,5881005.0,185984.0,31898.0,29624.0,9883.0,341534041.0,42121.145,910.7143
2020-08-29,United States,46920.0,940.0,5927925.0,186924.0,31178.0,29715.0,9697.0,341534041.0,42225.855,902.1429
2020-08-30,United States,46546.0,1035.0,5974471.0,187959.0,31075.0,29926.0,9549.0,341534041.0,42135.145,906.1429
2020-08-31,United States,40908.0,839.0,6015379.0,188798.0,31395.0,30061.0,9509.0,341534041.0,41900.57,882.2857
2020-09-01,United States,36635.0,717.0,6052014.0,189515.0,31118.0,29816.0,9472.0,341534041.0,41961.285,865.2857
2020-09-02,United States,38696.0,553.0,6090710.0,190068.0,30827.0,29474.0,9362.0,341534041.0,42387.0,860.8571
2020-09-03,United States,39178.0,860.0,6129888.0,190928.0,30296.0,29137.0,9232.0,341534041.0,42187.57,858.0
2020-09-04,United States,43647.0,884.0,6173535.0,191812.0,29879.0,28536.0,9228.0,341534041.0,41790.0,832.5714
2020-09-05,United States,45272.0,948.0,6218807.0,192760.0,28845.0,27693.0,9091.0,341534041.0,41554.57,833.7143
2020-09-06,United States,50917.0,904.0,6269724.0,193664.0,28369.0,27090.0,9010.0,341534041.0,42179.0,815.0
2020-09-07,United States,41129.0,801.0,6310853.0,194465.0,28589.0,26604.0,8974.0,341534041.0,42210.57,809.5714
2020-09-08,United States,34237.0,685.0,6345090.0,195150.0,28951.0,26149.0,8971.0,341534041.0,41868.0,805.0
2020-09-09,United States,24876.0,417.0,6369966.0,195567.0,28775.0,26616.0,8784.0,341534041.0,39893.715,785.5714
2020-09-10,United States,28054.0,553.0,6398020.0,196120.0,28065.0,27276.0,8590.0,341534041.0,38304.57,741.7143
2020-09-11,United States,34660.0,826.0,6432680.0,196946.0,27368.0,27675.0,8529.0,341534041.0,37020.715,733.4286
2020-09-12,United States,38583.0,832.0,6471263.0,197778.0,26512.0,27962.0,8312.0,341534041.0,36065.145,716.8571
2020-09-13,United States,44082.0,863.0,6515345.0,198641.0,26329.0,28404.0,8261.0,341534041.0,35088.715,711.0
2020-09-14,United States,40371.0,662.0,6555716.0,199303.0,26788.0,28030.0,8264.0,341534041.0,34980.43,691.1429
2020-09-15,United States,32888.0,720.0,6588604.0,200023.0,26935.0,28255.0,8158.0,341534041.0,34787.715,696.1429
2020-09-16,United States,34336.0,359.0,6622940.0,200382.0,26372.0,27188.0,8074.0,341534041.0,36139.145,687.8571
2020-09-17,United States,36815.0,801.0,6659755.0,201183.0,26085.0,26256.0,8025.0,341534041.0,37390.715,723.2857
2020-09-18,United States,43910.0,1099.0,6703665.0,202282.0,25833.0,25320.0,7970.0,341534041.0,38712.145,762.2857
2020-09-19,United States,44530.0,732.0,6748195.0,203014.0,25480.0,24701.0,7833.0,341534041.0,39561.715,748.0
2020-09-20,United States,48127.0,803.0,6796322.0,203817.0,25543.0,24020.0,7840.0,341534041.0,40139.57,739.4286
2020-09-21,United States,42181.0,674.0,6838503.0,204491.0,26379.0,24191.0,7856.0,341534041.0,40398.145,741.1429
2020-09-22,United States,34450.0,484.0,6872953.0,204975.0,26440.0,24046.0,7862.0,341534041.0,40621.285,707.4286
2020-09-23,United States,41398.0,537.0,6914351.0,205512.0,26484.0,24258.0,7861.0,341534041.0,41630.145,732.8571
2020-09-24,United States,49528.0,660.0,6963879.0,206172.0,26407.0,24266.0,7830.0,341534041.0,43446.285,712.7143
2020-09-25,United States,41641.0,903.0,7005520.0,207075.0,26275.0,24381.0,7813.0,341534041.0,43122.145,684.7143
2020-09-26,United States,45961.0,740.0,7051481.0,207815.0,25904.0,24656.0,7796.0,341534041.0,43326.57,685.8571
2020-09-27,United States,49615.0,778.0,7101096.0,208593.0,25970.0,24877.0,8067.0,341534041.0,43539.145,682.2857
2020-09-28,United States,42035.0,664.0,7143131.0,209257.0,27021.0,25358.0,7915.0,341534041.0,43518.285,680.8571
